Date,Start Time,End Time,Activity,Category,,Timestamp
"Saturday, 27 February 2021",10:30,10:50,chay and apps,Eating,,
"Saturday, 27 February 2021",10:50,11:20,Diary,Writing,,
"Saturday, 27 February 2021",11:20,12:27,Time ledger,Time Tracker,,
"Saturday, 27 February 2021",12:27,13:00,Luch,Eating,,
"Saturday, 27 February 2021",13:00,14:00,Rajat,Friends,,
"Saturday, 27 February 2021",14:00,15:00,Taiji,Family,,
"Saturday, 27 February 2021",15:00,22:00,Vrindawan - Ravi,Friends,,
"Saturday, 27 February 2021",22:00,23:59,Ankit,Friends,,
"Sunday, 28 February 2021",0:00,8:00,Sleep,Sleep,,
"Sunday, 28 February 2021",8:00,9:30,Freshen chay,Extra,,
"Sunday, 28 February 2021",8:00,9:30,chay,Eating,,
"Sunday, 28 February 2021",9:30,10:30,Auto travel to  home,Travel,,
"Sunday, 28 February 2021",10:30,11:00,fresh ,Extra,,
"Sunday, 28 February 2021",10:30,11:00,Kachodi,Eating,,
"Sunday, 28 February 2021",11:00,11:30,Bike ride,Travel,,
"Sunday, 28 February 2021",11:30,17:00,,Extra,,
"Sunday, 28 February 2021",17:00,20:00,Monu rqjat,Friends,,
"Sunday, 28 February 2021",20:00,21:00,mamta bua call,Phone Call,,
"Sunday, 28 February 2021",21:00,22:00,ROHIT CALLED,Phone Call,,
"Sunday, 28 February 2021",22:00,23:00,Thoughts about what to do,Writing,,
"Sunday, 28 February 2021",23:00,23:30,masturbate,Masturbate,,
"Sunday, 28 February 2021",23:30,23:59,friends,Leisure,,
"Monday, 1 March 2021",0:00,6:30,sleep,Sleep,,
"Monday, 1 March 2021",6:30,7:00,ready,Extra,,
"Monday, 1 March 2021",7:00,7:30,running - 3km,Exercise,,
"Monday, 1 March 2021",7:30,7:45,freshen,Extra,,
"Monday, 1 March 2021",7:45,9:30,Sleep,Time Tracker,,
"Monday, 1 March 2021",9:30,10:00,Chay nasta,Eating,,
"Monday, 1 March 2021",10:00,10:30,Insta apps,Social Media,,
"Monday, 1 March 2021",10:30,10:35,mamta bua call,Phone Call,,
"Monday, 1 March 2021",10:35,11:00,,Extra,,
"Monday, 1 March 2021",11:00,11:35,Ravi call,Phone Call,,
"Monday, 1 March 2021",11:35,18:00,,Extra,,
"Monday, 1 March 2021",18:00,20:00,Rajat monu,Friends,,
"Monday, 1 March 2021",20:00,21:00,ordered sketchbook,Extra,,
"Monday, 1 March 2021",21:00,23:00,tanuj,Phone Call,,
"Monday, 1 March 2021",23:30,23:59,masturbate,Masturbate,,
"Tuesday, 2 March 2021",0:00,1:00,,Extra,,
"Tuesday, 2 March 2021",1:00,10:00,sleep,Sleep,,
"Tuesday, 2 March 2021",10:00,10:30,freshen up + bath,Extra,,
"Tuesday, 2 March 2021",10:30,11:00,made planner,Writing,,
"Tuesday, 2 March 2021",11:00,13:00,managed keep notes,Inside Task,,
"Tuesday, 2 March 2021",13:00,13:30,Lunch + friends,Eating,,
"Tuesday, 2 March 2021",13:30,15:00,Sleep,Sleep,,
"Tuesday, 2 March 2021",15:00,16:00,managed keep notes,Inside Task,,
"Tuesday, 2 March 2021",16:00,16:15,Music,Ukulele,,
"Tuesday, 2 March 2021",16:15,17:30,managed keep notes,Inside Task,,
"Tuesday, 2 March 2021",17:30,17:40,Dropped amma,Outside Task,,
"Tuesday, 2 March 2021",17:40,18:00,WIth rajat,Friends,,
"Tuesday, 2 March 2021",18:00,20:00,Rajat monu,Friends,,
"Tuesday, 2 March 2021",20:00,21:00,"managed keep notes, ledger",Inside Task,,
"Tuesday, 2 March 2021",21:00,23:00,"Insta, kep",Inside Task,,
"Tuesday, 2 March 2021",23:00,23:30,masturbate,Masturbate,,
"Tuesday, 2 March 2021",23:30,23:59,snack + friends,Eating,,
"Wednesday, 3 March 2021",0:00,0:40,"Trying to sleep, diary back entry",Writing,,
"Wednesday, 3 March 2021",0:40,8:00,Sleep,Sleep,,
"Wednesday, 3 March 2021",8:20,9:30,,Extra,,
"Wednesday, 3 March 2021",9:30,10:00,freshen up,Extra,,
"Wednesday, 3 March 2021",10:00,10:30,Chay,Eating,,
"Wednesday, 3 March 2021",10:30,10:40,Abhinav call,Phone Call,,
"Wednesday, 3 March 2021",10:40,13:00,managed keep notes,Inside Task,,
"Wednesday, 3 March 2021",13:00,13:30,Lunch + Friends,Eating,,
"Wednesday, 3 March 2021",13:00,13:30,Friends,Leisure,,
"Wednesday, 3 March 2021",13:30,14:30,managed keep notes,Inside Task,,
"Wednesday, 3 March 2021",14:30,16:55,,Extra,,
"Wednesday, 3 March 2021",16:55,17:30,Abhinav call - Grievance 2 pgPortal,Phone Call,,
"Wednesday, 3 March 2021",17:30,18:15,Bike ride,Travel,,
"Wednesday, 3 March 2021",18:15,19:15,Monu,Friends,,
"Wednesday, 3 March 2021",19:15,20:00,managed keep notes,Inside Task,,
"Wednesday, 3 March 2021",20:00,20:30,"Rajat, chay, eggs",Friends,,
"Wednesday, 3 March 2021",20:30,21:30,Dinner,Eating,,
"Wednesday, 3 March 2021",21:30,23:59,Srashji jain whatsapp,Text Chat,,
"Thursday, 4 March 2021",0:00,1:00,insta,Social Media,,
"Thursday, 4 March 2021",1:00,1:12,Nidhi NT whatsapp,Text Chat,,
"Thursday, 4 March 2021",1:12,1:45,insta,Social Media,,
"Thursday, 4 March 2021",1:45,2:10,Masturbate,Masturbate,,
"Thursday, 4 March 2021",2:10,2:20,insta,Social Media,,
"Thursday, 4 March 2021",2:20,10:00,Sleep,Sleep,,
"Thursday, 4 March 2021",10:00,10:30,"Fresh + facewash, ",Extra,,
"Thursday, 4 March 2021",10:30,11:00,"Task list, manage",Writing,,
"Thursday, 4 March 2021",11:00,13:50,Medium - Oauth,Writing,,
"Thursday, 4 March 2021",1:50,14:20,Abhinav call - Oauth,Phone Call,,
"Thursday, 4 March 2021",14:20,14:50,Insta,Social Media,,
"Thursday, 4 March 2021",14:50,16:40,Medium - Oauth,Writing,,
"Thursday, 4 March 2021",16:40,17:15,Insta,Social Media,,
"Thursday, 4 March 2021",17:15,18:02,Time tracker,Time Tracker,,
"Thursday, 4 March 2021",18:02,19:42,Monu,Friends,,
"Thursday, 4 March 2021",19:42,20:12,Rohit call,Phone Call,,
"Thursday, 4 March 2021",20:00,21:18,Sketching Rough,Sketch,,
"Thursday, 4 March 2021",21:18,21:38,Thinking,Compulsive,,
"Thursday, 4 March 2021",21:38,23:30,Manya call,Phone Call,,
"Thursday, 4 March 2021",23:30,23:54,Writing - limited scope - keep,Writing,,
"Friday, 5 March 2021",2:00,6:00,2:00 - 6:00,Sleep,,
"Friday, 5 March 2021",6:00,9:00,6:00 - 9:00,Sleep,,
"Friday, 5 March 2021",9:00,10:00,9:00 - 10:00,Sleep,,
"Friday, 5 March 2021",10:00,10:30,Freshen up,Extra,,
"Friday, 5 March 2021",10:30,11:00,"Tea, Apps, Gmail, Groww",Eating,,
"Friday, 5 March 2021",11:00,11:50,March Routine,Writing,,
"Friday, 5 March 2021",11:50,12:05,lunch,Eating,,
"Friday, 5 March 2021",12:00,12:03,Ravi call,Phone Call,,
"Friday, 5 March 2021",12:05,13:00,March Routine,Writing,,
"Friday, 5 March 2021",13:00,14:00,Searching for Time Tracker App,Time Tracker,,
"Friday, 5 March 2021",13:00,14:00,Searching for Time Tracker App,Research,,
"Friday, 5 March 2021",14:00,16:00,Nap 14:00 - 16:00,Sleep,,
"Friday, 5 March 2021",16:00,16:15,"Wake up, Talked to mom, Clockify",Writing,,
"Friday, 5 March 2021",16:15,16:35,Abhinav call,Phone Call,,
"Friday, 5 March 2021",16:35,17:00,Clockify Fill,Writing,,
"Friday, 5 March 2021",16:35,17:00,Clockify Fill,Time Tracker,,
"Friday, 5 March 2021",17:00,17:36,Clockify APIs,Time Tracker,,
"Friday, 5 March 2021",17:00,17:36,Clockify APIs,Research,,
"Friday, 5 March 2021",17:00,17:36,Clockify APIs,Coding,,
"Friday, 5 March 2021",17:36,18:30,"Bike - (mom), ",Outside Task,,
"Friday, 5 March 2021",17:36,18:30,gol gappe,Eating,,
"Friday, 5 March 2021",18:30,20:00,Monu,Friends,,
"Friday, 5 March 2021",18:30,20:00,1,Nicotine,,
"Friday, 5 March 2021",20:00,20:30,Instagram,Social Media,,
"Friday, 5 March 2021",20:30,21:09,Dinner + Friends,Eating,,
"Friday, 5 March 2021",20:30,21:09,Friends,Leisure,,
"Friday, 5 March 2021",21:09,22:00,Book - Man's search for meaning,Social Media,,
"Friday, 5 March 2021",22:00,22:29,"Instagram, drifted, whatsapp, Music",Social Media,,
"Friday, 5 March 2021",22:29,22:34,Book - Man's search for meaning,Read,,
"Friday, 5 March 2021",22:34,23:41,"Going to bed now, Instagram, Masturbate",Masturbate,,
"Friday, 5 March 2021",23:41,23:59,Searching for book,Compulsive,,
"Saturday, 6 March 2021",0:00,0:22,Searching for book,Compulsive,,
"Saturday, 6 March 2021",0:22,0:40,"Instagram,chat",Social Media,,
"Saturday, 6 March 2021",0:40,1:00,Masturbate,Masturbate,,
"Saturday, 6 March 2021",1:00,1:45,"gol gappe, rice",Eating,,
"Saturday, 6 March 2021",1:45,2:10,Instagram,Social Media,,
"Saturday, 6 March 2021",2:10,2:25,Ukulele,Ukulele,,
"Saturday, 6 March 2021",2:30,6:00,2:30 - 6:00,Sleep,,
"Saturday, 6 March 2021",6:00,8:00,6:00 - 8:00,Sleep,,
"Saturday, 6 March 2021",8:45,11:30,8:45 - 11:30,Sleep,,
"Saturday, 6 March 2021",11:30,12:00,lunch,Eating,,
"Saturday, 6 March 2021",12:00,14:00,"Compulsive Thinking, Planning Triund Trip, Filling google calender",Compulsive,,
"Saturday, 6 March 2021",14:00,14:34,Google Keep reading,Writing,,
"Saturday, 6 March 2021",14:36,15:15,Book - Man's search for meaning,Read,,
"Saturday, 6 March 2021",15:15,16:00,"Instagram, whatsapp, ordered book",Social Media,,
"Saturday, 6 March 2021",16:00,17:06,Book - Man's search for meaning,Read,,
"Saturday, 6 March 2021",17:21,17:59,Securing passwords,Inside Task,,
"Saturday, 6 March 2021",18:00,20:30,1,Nicotine,,
"Saturday, 6 March 2021",18:00,20:30,Monu,Friends,,
"Saturday, 6 March 2021",20:30,20:50,Dinner + Mr. Bean,Eating,,
"Saturday, 6 March 2021",20:30,20:50,mr. bean,Leisure,,
"Saturday, 6 March 2021",20:50,21:20,"Clockify, Music, Break, Book research, Ukulele, Writing, Research",Writing,,
"Sunday, 7 March 2021",0:00,0:25,Masturbate,Masturbate,,
"Sunday, 7 March 2021",2:00,6:00,2:00 - 6:00,Sleep,,
"Sunday, 7 March 2021",6:00,9:00,6:00 - 9:00,Sleep,,
"Sunday, 7 March 2021",10:00,11:30,10:00 - 11:30,Sleep,,
"Sunday, 7 March 2021",13:00,14:30,13:00 - 14:30,Sleep,,
"Sunday, 7 March 2021",15:57,16:19,Book - Man's search for meaning,Read,,
"Sunday, 7 March 2021",16:19,17:07,"Book search, Music (Youtube)",Research,,
"Sunday, 7 March 2021",17:07,17:22,SKetch video - force- proco,Sketch,,
"Sunday, 7 March 2021",17:22,18:00,"Samosa, Music",Eating,,
"Sunday, 7 March 2021",18:00,20:30,1,Nicotine,,
"Sunday, 7 March 2021",18:00,20:30,Monu,Friends,,
"Sunday, 7 March 2021",20:30,20:40,Dinner,Eating,,
"Sunday, 7 March 2021",20:40,22:30,SKetch video - Richard,Sketch,,
"Sunday, 7 March 2021",22:30,23:30,Karishma chat,Text Chat,,
"Monday, 8 March 2021",0:45,1:00,Instagram,Social Media,,
"Monday, 8 March 2021",1:30,2:00,Maturbate,Masturbate,,
"Monday, 8 March 2021",2:00,2:30,Youtube,Youtube,,
"Monday, 8 March 2021",3:30,8:00,3:30 - 8:00,Sleep,,
"Monday, 8 March 2021",18:30,20:00,1,Nicotine,,
"Tuesday, 9 March 2021",0:00,0:25,Masturbate,Masturbate,,
"Tuesday, 9 March 2021",1:30,8:00,1:30 - 8:00,Sleep,,
"Tuesday, 9 March 2021",18:30,20:00,"Monu, Rajat",Friends,,
"Tuesday, 9 March 2021",18:30,20:00,1,Nicotine,,
"Tuesday, 9 March 2021",20:00,21:30,"eating, thinking, writing",Office call,,
"Tuesday, 9 March 2021",21:30,23:30,Townhall meating,Office call,,
"Tuesday, 9 March 2021",23:30,23:45,Ravi call,Phone Call,,
"Tuesday, 9 March 2021",23:45,23:59,"Thoughts , writing, instagram",Writing,,
"Wednesday, 10 March 2021",0:00,0:15,"Thoughts , writing, instagram",Writing,,
"Wednesday, 10 March 2021",0:15,0:45,Maturbate,Masturbate,,
"Wednesday, 10 March 2021",0:45,1:15,Youtube - meditation,Meditation,,
"Wednesday, 10 March 2021",1:00,9:00,1:00 - 9:00,Sleep,,
"Wednesday, 10 March 2021",9:00,10:00,Freshen up +,Extra,,
"Wednesday, 10 March 2021",9:00,10:00,"chay, Ayushya chat",Eating,,
"Wednesday, 10 March 2021",10:00,10:15,waiting for ayushya,Office call,,
"Wednesday, 10 March 2021",10:15,10:30,Ayuchya call,Office call,,
"Wednesday, 10 March 2021",10:30,10:45,Abhinav call,Office call,,
"Wednesday, 10 March 2021",10:50,11:30,SHivam agrwal call,Office call,,
"Wednesday, 10 March 2021",11:30,11:40,Abhinav call,Office call,,
"Wednesday, 10 March 2021",11:40,12:15,papa discussion about medical,Inside Task,,
"Wednesday, 10 March 2021",12:15,12:30,Book chrismas carol,Read,,
"Wednesday, 10 March 2021",12:30,12:45,lunch,Eating,,
"Wednesday, 10 March 2021",12:45,13:00,Book chrismas carol,Read,,
"Wednesday, 10 March 2021",13:00,15:30,13:00 - 15:30,Sleep,,
"Wednesday, 10 March 2021",15:30,16:00,Myntra,Social Media,,
"Wednesday, 10 March 2021",18:00,20:00,Monu,Friends,,
"Wednesday, 10 March 2021",18:00,20:00,1,Nicotine,,
"Thursday, 11 March 2021",0:00,0:25,Masturbate,Masturbate,,
"Thursday, 11 March 2021",18:00,20:00,1,Nicotine,,
"Friday, 12 March 2021",0:00,0:25,Masturbate,Masturbate,,
"Friday, 12 March 2021",0:25,0:50,Youtube,Youtube,,
"Friday, 12 March 2021",0:50,1:30,Instagram,Social Media,,
"Friday, 12 March 2021",1:30,2:00,Youtube,Youtube,,
"Friday, 12 March 2021",2:00,10:00,2:00 - 10:00,Sleep,,
"Friday, 12 March 2021",10:00,10:30,Freshen up,Extra,,
"Friday, 12 March 2021",10:00,10:30,chay,Eating,,
"Friday, 12 March 2021",10:30,11:00,Laptop reviews,Youtube,,
"Friday, 12 March 2021",11:00,12:00,Abhinav teams,Office call,,
"Friday, 12 March 2021",12:00,13:00,"lunch, laptop",Eating,,
"Friday, 12 March 2021",13:00,14:00,Laptop writing,Compulsive,,
"Friday, 12 March 2021",14:00,15:30,14:00 - 15:30,Sleep,,
"Friday, 12 March 2021",15:30,18:00,Laptops videos,Youtube,,
"Friday, 12 March 2021",18:00,20:00,Monu rajat,Friends,,
"Friday, 12 March 2021",18:00,20:00,1,Nicotine,,
"Friday, 12 March 2021",20:00,21:00,"Milk, Thinking",Eating,,
"Friday, 12 March 2021",21:00,22:00,Instahram,Social Media,,
"Friday, 12 March 2021",22:00,22:15,masturbate,Masturbate,,
"Friday, 12 March 2021",22:15,22:30,Christmas carol,Read,,
"Friday, 12 March 2021",22:30,23:59,Planning work out - sheet,Writing,,
"Saturday, 13 March 2021",0:00,0:45,"Table, planning, workout, clockify data copy",Writing,,
"Saturday, 13 March 2021",0:45,1:10,masturbate,Masturbate,,
"Saturday, 13 March 2021",1:10,2:00,youtube - bbt,Leisure,,
"Saturday, 13 March 2021",2:00,3:00,"instagram, youtube, ",Social Media,,
"Saturday, 13 March 2021",3:00,3:15,3:00 - 3:15,Sleep,,
"Saturday, 13 March 2021",3:15,10:00,3:15 - 10:00,Sleep,,
"Saturday, 13 March 2021",10:00,10:20,Freshen up,Extra,,
"Saturday, 13 March 2021",10:20,11:00,"instagram, apps, ledger",Social Media,,
"Saturday, 13 March 2021",11:00,11:40,Money discussion with mom,Conversation,,
"Saturday, 13 March 2021",11:40,12:00,"ledger, Instagram",Expense,,
"Saturday, 13 March 2021",12:00,12:20,"Lunch- 2 roti, arvi sabji, kheer, apple",Eating,,
"Saturday, 13 March 2021",12:00,14:00,Money discussion with mom,Conversation,,
"Saturday, 13 March 2021",14:00,14:40,"SIP canceled, recharge, ledger tweak",Inside Task,,
"Saturday, 13 March 2021",14:40,14:50,relaxed,Extra,,
"Saturday, 13 March 2021",14:50,15:15,Writing thoughts,Writing,,
"Saturday, 13 March 2021",15:15,15:44,"Time tracker - Back entry, Music, chay",Time Tracker,,
"Saturday, 13 March 2021",15:44,20:00,Petiz,Eating,,
"Saturday, 13 March 2021",15:44,20:00,Monu rajat,Friends,,
"Saturday, 13 March 2021",15:44,20:00,1,Nicotine,,
"Saturday, 13 March 2021",20:00,20:59,Laptop reviews,Research,,
"Saturday, 13 March 2021",20:59,22:00,Instagram,Social Media,,
"Saturday, 13 March 2021",22:00,23:59,Christmas carol,Read,,
"Sunday, 14 March 2021",0:00,0:30,masturbate,Masturbate,,
"Sunday, 14 March 2021",0:30,2:00,"Instagram, youtube",Social Media,,
"Sunday, 14 March 2021",2:00,9:40,2:00 - 9:40,Sleep,,
"Sunday, 14 March 2021",9:40,10:10,Freshen up,Extra,,
"Sunday, 14 March 2021",10:10,10:37,Instagram,Social Media,,
"Sunday, 14 March 2021",10:37,11:09,Time tracker,Time Tracker,,
"Sunday, 14 March 2021",11:09,12:20,Book - Chrismas carol,Read,,
"Sunday, 14 March 2021",12:20,12:40,"Lunch - roti, khofte",Eating,,
"Sunday, 14 March 2021",12:40,12:45,Instagram,Social Media,,
"Sunday, 14 March 2021",12:45,13:45,Sketching,Sketch,,
"Sunday, 14 March 2021",13:45,14:00,Instagram,Social Media,,
"Sunday, 14 March 2021",14:00,14:40,Book - Chrismas carol,Read,,
"Sunday, 14 March 2021",14:40,15:00,Instagram,Social Media,,
"Sunday, 14 March 2021",15:00,15:30,Tea,Eating,,
"Sunday, 14 March 2021",15:30,15:45,Instagram - chat - scroll,Social Media,,
"Sunday, 14 March 2021",15:45,15:59,Time tracker,Time Tracker,,
"Sunday, 14 March 2021",15:59,17:00,Book - Chrismas carol,Read,,
"Sunday, 14 March 2021",17:00,18:00,Sleep,Sleep,,
"Sunday, 14 March 2021",18:00,21:30,Monu rajat - conversation,Friends,,
"Sunday, 14 March 2021",18:00,21:30,Chay + car ride,Nicotine,,
"Sunday, 14 March 2021",21:30,22:00,Dinner - paneer paratha,Eating,,
"Sunday, 14 March 2021",22:00,23:59,Google Keep to one note,Inside Task,,
"Monday, 15 March 2021",0:00,0:48,Arti call,Phone Call,,
"Monday, 15 March 2021",0:48,1:00,nothing,Extra,,
"Monday, 15 March 2021",1:15,1:45,masturbate,Masturbate,,
"Monday, 15 March 2021",1:45,2:00,nothing,Extra,,
"Monday, 15 March 2021",2:00,10:30,2:00 - 10:30,Sleep,,
"Monday, 15 March 2021",10:30,11:00,freshen up ,Extra,,
"Monday, 15 March 2021",11:00,13:00,keep to one notes,Coding,,
"Monday, 15 March 2021",13:00,13:30,"Lunch - roti, allo jeera",Eating,,
"Monday, 15 March 2021",13:30,17:00,keep to one notes,Coding,,
"Monday, 15 March 2021",17:00,22:00,"Freinds,  ",Friends,,
"Monday, 15 March 2021",17:00,22:00,dawat khana,Eating,,
"Monday, 15 March 2021",17:00,22:00,1,Nicotine,,
"Monday, 15 March 2021",22:00,23:59,keep to one notes,Coding,,
"Tuesday, 16 March 2021",0:00,2:00,keep to one notes,Coding,,
"Tuesday, 16 March 2021",2:00,3:00,"masturbate 2 times, ",Masturbate,,
"Tuesday, 16 March 2021",3:00,4:00,"leisure, b99",Leisure,,
"Tuesday, 16 March 2021",4:00,10:00,4:00 - 10:00,Sleep,,
"Tuesday, 16 March 2021",10:00,12:00,keep to one notes,Coding,,
"Tuesday, 16 March 2021",12:00,12:30,"lunch - daal, chawal, aloo jeera, ",Eating,,
"Tuesday, 16 March 2021",12:00,12:30,b99,Leisure,,
"Tuesday, 16 March 2021",12:30,15:00,keep to one notes,Coding,,
"Tuesday, 16 March 2021",15:00,16:30,sleep - exhausted,Sleep,,
"Tuesday, 16 March 2021",16:30,18:00,keep to one notes,Coding,,
"Tuesday, 16 March 2021",18:00,20:00,freinds,Friends,,
"Tuesday, 16 March 2021",18:00,20:00,1,Nicotine,,
"Tuesday, 16 March 2021",20:00,21:00,keep to one notes,Coding,,
"Tuesday, 16 March 2021",21:00,21:30,"dinner - firied rice, b99, milk",Eating,,
"Tuesday, 16 March 2021",21:00,21:30,b99,Leisure,,
"Tuesday, 16 March 2021",21:30,22:00,"Shubh bro, abhinav, call",Phone Call,,
"Tuesday, 16 March 2021",21:30,23:50,keep to one notes,Coding,,
"Tuesday, 16 March 2021",23:50,23:59,Chrismas carol,Read,,
"Wednesday, 17 March 2021",0:00,0:20,finished,Read,,
"Wednesday, 17 March 2021",0:20,0:46,Time tracker,Time Tracker,,
"Wednesday, 17 March 2021",0:46,2:00,Instagram,Social Media,,
"Wednesday, 17 March 2021",1:10,1:30,Masurbated,Masturbate,,
"Wednesday, 17 March 2021",1:30,2:15,"One note, thought entry",Writing,,
"Wednesday, 17 March 2021",2:15,2:30,youtube,Youtube,,
"Wednesday, 17 March 2021",2:30,3:00,Compulsive,Compulsive,,
"Wednesday, 17 March 2021",2:50,3:20,B99,Leisure,,
"Wednesday, 17 March 2021",3:20,3:30,Compulsive,Compulsive,,
"Wednesday, 17 March 2021",3:30,10:00,3:30 - 10:00,Sleep,,
"Wednesday, 17 March 2021",10:00,13:00,keep to one notes,Coding,,
"Wednesday, 17 March 2021",13:00,13:30,"Lunch - Roti aloo, sabji",Eating,,
"Wednesday, 17 March 2021",13:30,13:40,"Ramita call, regarding location",Office call,,
"Wednesday, 17 March 2021",13:40,14:05,abhinav call(Oauth),Phone Call,,
"Wednesday, 17 March 2021",14:05,18:15,keep to one notes,Coding,,
"Wednesday, 17 March 2021",18:15,18:30,Rajat Jhadap,Friends,,
"Wednesday, 17 March 2021",18:30,19:50,Monu,Friends,,
"Wednesday, 17 March 2021",18:30,19:50,1,Nicotine,,
"Wednesday, 17 March 2021",19:50,20:30,keep to one notes,Coding,,
"Wednesday, 17 March 2021",20:30,21:00,Dinner - Khichadi,Eating,,
"Wednesday, 17 March 2021",21:00,21:45,One note diary,Writing,,
"Wednesday, 17 March 2021",21:45,22:09,"Time tracker, music",Time Tracker,,
"Wednesday, 17 March 2021",22:09,23:16,Manto,Read,,
"Wednesday, 17 March 2021",23:16,23:59,Nothing- briwing pages,Compulsive,,
"Thursday, 18 March 2021",0:00,0:22,Nothing- briwing pages,Compulsive,,
